CO,NO2,O3,PM10,PM2.5,SO2
0.4051637345653431,0.42797229283519095,-1.6806342567530155,0.3542179363480073,-5.1477535729856e-17,-0.16359984924957502
0.4425340637648931,0.5118691629070745,-1.6629682060806048,0.1840693688983812,-5.1477535729856e-17,-0.14584915286860367
0.36779340536579314,0.42797229283519095,-1.6629682060806048,0.3967550782104138,-5.1477535729856e-17,-0.03934497458277576
0.5733302159633179,0.42797229283519095,-1.668856889638075,0.6094407875224463,-5.1477535729856e-17,-0.003843581820833179
0.8909780141594926,0.42797229283519095,-1.5864153198334918,0.7795893549720724,-5.1477535729856e-17,0.1914140783698513
1.3207367999543171,1.183044123482143,-1.3862000788795046,1.0773493480089178,-5.1477535729856e-17,0.20916477475082257
1.3394219645540921,1.938115954129095,-0.8267751409198341,1.247497915458544,-5.1477535729856e-17,0.06715920370305206
1.2646813061549922,1.938115954129095,-0.0023594428740038565,1.5452579084953895,-5.1477535729856e-17,0.04940850732208082
0.47990439296444287,0.3440754227633074,1.2342641041947415,1.247497915458544,-5.1477535729856e-17,-0.1991012420115177
0.08751593636916843,0.00848794247577308,1.9409061310911675,0.6094407875224463,-5.1477535729856e-17,-0.0570956709637471
0.06883077176939344,0.2601785526914238,1.5286982820682522,1.247497915458544,-5.1477535729856e-17,0.24466616751276524
0.08751593636916843,0.42797229283519095,1.764245624367061,2.0131664689818614,-5.1477535729856e-17,0.3334196494176218
0.12488626556871843,0.5118691629070745,1.5875851176429545,2.0131664689818614,-5.1477535729856e-17,0.35117034579859324
0.1809417593680434,0.8474566431946088,1.1753772686200392,2.0131664689818614,-5.1477535729856e-17,0.3334196494176218
0.8722928495597175,1.6864253439134442,-0.0023594428740038565,2.055703610844268,-5.1477535729856e-17,0.1914140783698513
2.0494582193455413,3.112672135135465,-1.2213169392703385,2.225852178293894,-5.1477535729856e-17,0.06715920370305206
1.8439214087480165,2.6931877847760473,-1.174207470810577,2.1833150364314875,-5.1477535729856e-17,-0.12809845648763235
2.647383486538341,3.0287752650635813,-1.6511908389656644,2.225852178293894,-5.1477535729856e-17,0.031657810941109484
2.890290626335416,2.4414971745603964,-1.6511908389656644,2.39600074574352,-5.1477535729856e-17,0.12041129284596598
3.4882158935282153,2.273703434416629,-1.6394134718507238,2.2683893201563006,-5.1477535729856e-17,0.06715920370305206
0.9283483433590426,0.9313535132664923,-1.5569719020461408,1.1198864898713243,-5.1477535729856e-17,-0.23460263477346027
0.9470335079588176,0.8474566431946088,-1.5569719020461408,0.09899508517356817,-5.1477535729856e-17,-0.23460263477346027
2.4792170051403657,1.183044123482143,-1.6570795225231347,0.9497379224216985,-5.1477535729856e-17,-0.003843581820833179
2.1055137131448665,1.183044123482143,-1.668856889638075,1.5452579084953895,-5.1477535729856e-17,0.013907114560138153
1.414162622953192,0.6796629030508416,-1.6747455731955452,1.2049607735961374,-5.1477535729856e-17,-0.0570956709637471
1.4515329521527423,0.7635597731227252,-1.668856889638075,1.0348122061465115,-5.1477535729856e-17,-0.07484636734471843
1.4515329521527423,0.5118691629070745,-1.6570795225231347,1.0773493480089178,-5.1477535729856e-17,-0.02159427820180451
1.3020516353545422,0.6796629030508416,-1.6570795225231347,0.992275064284105,-5.1477535729856e-17,0.04940850732208082
2.1802543715439664,0.7635597731227252,-1.5981926869484324,0.992275064284105,-5.1477535729856e-17,0.31566895303665055
1.9186620671471164,1.2669409935540266,-1.4804190157990282,1.1198864898713243,-5.1477535729856e-17,0.8481898444657899
2.5165873343399157,3.0287752650635813,-1.1329866859082853,1.5027207666329832,-5.1477535729856e-17,0.7239349697989909
1.7504955857491415,3.0287752650635813,-0.5323409630463233,1.8004807596698287,-5.1477535729856e-17,0.5641787023702489
3.6941301363909563e-17,-2.023861379705705e-16,2.7900583174846753e-17,-1.3311362774589028e-16,-5.1477535729856e-17,1.8199128793383435e-18
1.5449587751516165,-2.023861379705705e-16,0.35096157057420907,0.992275064284105,-5.1477535729856e-17,-0.1103477601066611
0.9283483433590426,-2.023861379705705e-16,0.0565273927006983,1.0773493480089178,-5.1477535729856e-17,0.12041129284596598
0.8349225203601676,-2.023861379705705e-16,-1.121209318793345,2.0131664689818614,-5.1477535729856e-17,0.4931759168463637
1.2646813061549922,3.364362745351116,-1.3214245597473324,2.948983589954805,-5.1477535729856e-17,0.7771870589419047
1.8812917379475662,3.9516408358543007,-1.5393058513737303,3.842263569065342,-5.1477535729856e-17,1.345209343132987
4.964343896910439,4.371125186213718,-1.5923040033909621,4.310172129551813,-5.1477535729856e-17,0.7771870589419047
6.234935089695136,4.371125186213718,-1.6217474211783132,3.757189285340529,-5.1477535729856e-17,0.6174307915131629
5.487528505704137,3.1965690052073485,-1.6570795225231347,2.6937607387803655,-5.1477535729856e-17,0.40442243494150715
9.971968009650134,3.1965690052073485,-1.5805266362760217,3.5870407178909027,-5.1477535729856e-17,1.1322009865613312
6.384416406493336,2.777084654847931,-1.6276361047357835,5.0333035412127245,-5.1477535729856e-17,1.345209343132987
3.6376972103264142,1.938115954129095,-1.6570795225231347,3.842263569065342,-5.1477535729856e-17,1.1677023793232737
3.76849336252484,1.6864253439134442,-1.6511908389656644,2.6937607387803655,-5.1477535729856e-17,1.345209343132987
2.3297356883421667,1.35083786362591,-1.6806342567530155,2.140777894569081,-5.1477535729856e-17,1.0789488974184172
1.3394219645540921,1.0991472534102593,-1.6806342567530155,1.5452579084953895,-5.1477535729856e-17,0.8126884517038474
1.414162622953192,1.0152503833383757,-1.6806342567530155,1.0773493480089178,-5.1477535729856e-17,0.6884335770370481
1.5262736105518415,1.0152503833383757,-1.6747455731955452,0.9497379224216985,-5.1477535729856e-17,0.6529321842751055
1.5449587751516165,1.0991472534102593,-1.6747455731955452,0.7795893549720724,-5.1477535729856e-17,1.1144502901803597
1.7878659149486915,1.0152503833383757,-1.668856889638075,0.737052213109666,-5.1477535729856e-17,0.7771870589419047
2.0681433839453165,1.0991472534102593,-1.6511908389656644,1.0348122061465115,-5.1477535729856e-17,1.1677023793232737
3.2639939183309155,1.4347347336977936,-1.6335247882932535,1.4601836247705766,-5.1477535729856e-17,1.1322009865613312
4.833547744712013,2.6931877847760473,-1.5746379527185514,1.587795050357796,-5.1477535729856e-17,0.8126884517038474
3.4882158935282153,3.7838470957105335,-1.2802037748450408,1.587795050357796,-5.1477535729856e-17,0.510926613227335
0.7228115327615177,1.4347347336977936,-1.121209318793345,0.8221264968344789,-5.1477535729856e-17,0.031657810941109484
0.7414966973612926,1.6864253439134442,-0.35568045632221684,0.5669036456600398,-5.1477535729856e-17,0.15591268560790864
0.33042307616624317,1.0991472534102593,0.2331878994248048,0.737052213109666,-5.1477535729856e-17,0.1914140783698513
0.12488626556871843,1.0152503833383757,0.35096157057420907,0.5669036456600398,-5.1477535729856e-17,0.40442243494150715
0.012775277970068444,0.8474566431946088,0.5865089128730178,0.8221264968344789,-5.1477535729856e-17,0.1381619892269374
-0.005909886629706344,0.5118691629070745,0.5865089128730178,1.0773493480089178,-5.1477535729856e-17,-0.07484636734471843
0.5172747221639928,0.9313535132664923,1.3520377753441457,2.39600074574352,-5.1477535729856e-17,0.12041129284596598
1.152570318556342,1.5186316037696772,0.7631694195971243,3.7997264272029354,-5.1477535729856e-17,0.17366338198888007
1.152570318556342,1.35083786362591,0.0565273927006983,3.927337852790155,-5.1477535729856e-17,-0.1103477601066611
0.8722928495597175,1.0152503833383757,-0.12013311402340818,3.459429292303683,-5.1477535729856e-17,-0.1103477601066611
0.5920153805630929,0.6796629030508416,-0.06124627844870602,2.6086864550555524,-5.1477535729856e-17,-0.28785472391637423
0.5920153805630929,0.5118691629070745,-0.17901994959811032,1.41764648290817,-5.1477535729856e-17,-0.3766082058212308
0.47990439296444287,0.2601785526914238,-0.06124627844870602,0.1840693688983812,-5.1477535729856e-17,-0.3766082058212308
0.1996269239678184,-0.24320266773987764,0.40984840614891127,-0.1987649078632774,-5.1477535729856e-17,-0.3233561166783168
0.06883077176939344,-0.4948932779555283,0.5865089128730178,-0.1562277660008709,-5.1477535729856e-17,-0.16359984924957502
0.031460442569843435,-0.4948932779555283,0.5865089128730178,-0.07115348227605788,-5.1477535729856e-17,0.22691547113179397
-0.005909886629706344,-0.7046354531352372,0.6453957484477199,0.09899508517356817,-5.1477535729856e-17,-0.09259706372568977
-0.13670603882813132,-0.9059879413077578,0.40984840614891127,-0.1987649078632774,-5.1477535729856e-17,-0.21685193839248892
-0.39829834322498103,-0.864039506271816,0.35096157057420907,-0.8793591776617816,-5.1477535729856e-17,-0.2701040275354029
-0.45435383702430593,-0.8220910712358742,0.2920747349995069,-1.2196563125610338,-5.1477535729856e-17,-0.30560542029734555
-0.41698350782475596,-0.24320266773987764,-0.12013311402340818,-1.2196563125610338,-5.1477535729856e-17,-0.28785472391637423
-0.08065054502880632,0.1762816826195402,-0.414567291896919,-1.1345820288362207,-5.1477535729856e-17,-0.28785472391637423
0.16225659476826843,0.7635597731227252,-0.8267751409198341,-1.1345820288362207,-5.1477535729856e-17,-0.2701040275354029
-0.005909886629706344,0.7635597731227252,-0.8267751409198341,-0.8793591776617816,-5.1477535729856e-17,-0.21685193839248892
-0.23013186182700618,0.2601785526914238,-0.5912277986210255,-0.8793591776617816,-5.1477535729856e-17,-0.2701040275354029
-0.0993357096285813,0.5118691629070745,-0.5912277986210255,-0.8793591776617816,-5.1477535729856e-17,-0.2701040275354029
0.031460442569843435,0.42797229283519095,-0.5323409630463233,-0.6241363264873425,-5.1477535729856e-17,-0.2523533311544316
0.1809417593680434,0.42797229283519095,-0.7090014697704298,-0.6241363264873425,-5.1477535729856e-17,-0.23460263477346027
0.34910824076601815,0.8474566431946088,-0.8856619764945363,0.14153222703597468,-5.1477535729856e-17,-0.23460263477346027
0.4985895575642179,1.0152503833383757,-0.9445488120692385,0.48182936193522685,0.49094111679341634,-0.23460263477346027
0.6667560389621929,1.183044123482143,-0.9445488120692385,0.5243665037976334,0.10918391788195286,-0.21685193839248892
0.5546450513635429,0.9313535132664923,-0.6501146341957276,0.013920801448755151,0.032832478099660174,-0.4121095985831734
0.5733302159633179,0.595766032978958,-0.35568045632221684,-0.1562277660008709,0.33823823722883095,-0.3588575094402595
0.1996269239678184,-0.07540892759611048,0.2331878994248048,0.013920801448755151,0.33823823722883095,-0.3233561166783168
0.33042307616624317,0.1762816826195402,0.17430106385010263,0.05645794331116167,0.032832478099660174,-0.30560542029734555
0.33042307616624317,0.09238481254765665,0.0565273927006983,0.09899508517356817,0.18553535766424556,-0.30560542029734555
0.06883077176939344,-0.24320266773987764,0.2331878994248048,0.1840693688983812,0.26188679744653826,-0.28785472391637423
-0.13670603882813132,-0.5787901480274119,0.35096157057420907,0.3542179363480073,0.33823823722883095,-0.21685193839248892
-0.3422428494256561,-0.8304807582430626,0.5865089128730178,0.3967550782104138,0.8726983157048799,0.1381619892269374
-0.3422428494256561,-0.8304807582430626,0.40984840614891127,0.5669036456600398,1.1781040748340506,0.06715920370305206
-0.3609280140254311,-0.889208567293381,0.2920747349995069,0.737052213109666,1.101752635051758,0.031657810941109484
-0.3609280140254311,-0.8304807582430626,0.17430106385010263,0.992275064284105,1.1781040748340506,-0.003843581820833179
-0.3048725202261061,-0.746583888171179,0.0565273927006983,1.2900350573209505,1.4071583941809287,-0.0570956709637471
-0.21144669722723117,-0.24320266773987764,-0.17901994959811032,1.5027207666329832,1.4835098339632213,0.15591268560790864
0.2369972531673682,0.3440754227633074,-0.5323409630463233,1.8855550433946417,1.9416184726569776,0.24466616751276524
0.27436758236691816,0.42797229283519095,-0.5323409630463233,2.651223596917959,2.094321352221563,0.29791825665567917
0.08751593636916843,0.2601785526914238,-0.35568045632221684,2.863909306229992,1.8652670328746848,0.31566895303665055
0.16225659476826843,0.5118691629070745,-0.414567291896919,2.39600074574352,2.0179699124392703,0.3334196494176218
-0.02459505122948134,0.1762816826195402,-0.06124627844870602,1.9706293271194546,2.094321352221563,0.17366338198888007
-0.04328021582925634,-0.07540892759611048,-0.12013311402340818,1.587795050357796,1.7125641533100995,-0.09259706372568977
-0.1740763680276813,-0.07540892759611048,-0.17901994959811032,1.41764648290817,1.4835098339632213,-0.23460263477346027
-0.1553912034279063,0.00848794247577308,-0.12013311402340818,1.4601836247705766,1.330806954398636,-0.16359984924957502
-0.13670603882813132,0.09238481254765665,-0.12013311402340818,1.587795050357796,1.6362127135278068,-0.14584915286860367
0.08751593636916843,0.7635597731227252,-0.6501146341957276,1.7579436178074221,1.7889155930923921,0.15591268560790864
0.2556824177671432,0.6796629030508416,-0.7090014697704298,1.7154064759450156,1.6362127135278068,-0.14584915286860367
0.6107005451628679,0.9313535132664923,-1.0034356476439406,1.587795050357796,1.6362127135278068,-0.18135054563054634
0.3117379115664682,0.595766032978958,-0.767888305345132,1.587795050357796,1.4071583941809287,-0.23460263477346027
0.08751593636916843,0.3440754227633074,-0.5912277986210255,1.1198864898713243,1.101752635051758,-0.28785472391637423
0.2183120885675934,0.595766032978958,-0.7090014697704298,0.737052213109666,0.9490497554871725,-0.2701040275354029
0.08751593636916843,0.42797229283519095,-0.6501146341957276,0.5669036456600398,0.6436439963580017,-0.30560542029734555
-0.1553912034279063,0.09238481254765665,-0.47345412747162113,0.26914365262319423,0.41458967701112365,-0.3233561166783168
-0.37961317862520605,-0.4948932779555283,-0.06124627844870602,-0.1136906241384644,0.032832478099660174,-0.30560542029734555
-0.5851499892227309,-0.8724291932790044,0.2331878994248048,-0.41145061717530995,-0.425276160594096,-0.3233561166783168
-0.6412054830220558,-0.9059879413077578,0.2331878994248048,-0.6241363264873425,-0.5779790401586813,-0.3766082058212308
-0.6412054830220558,-1.0066641853940181,0.4687352417236134,-0.666673468349749,-0.425276160594096,-0.3233561166783168
-0.5290944954234058,-0.9059879413077578,0.35096157057420907,-0.5390620427625296,-0.2725732810295106,-0.16359984924957502
-0.41698350782475596,-0.5787901480274119,0.0565273927006983,-0.32637633345049694,-0.2725732810295106,-0.2701040275354029
-0.1740763680276813,0.3440754227633074,-0.5912277986210255,-0.1136906241384644,0.18553535766424556,-0.2523533311544316
0.5546450513635429,0.9313535132664923,-0.8856619764945363,0.14153222703597468,0.33823823722883095,-0.1991012420115177
0.5920153805630929,0.9313535132664923,-0.8267751409198341,0.5669036456600398,0.26188679744653826,-0.12809845648763235
0.012775277970068444,0.3440754227633074,-0.29679362074751464,1.2049607735961374,0.10918391788195286,-0.16359984924957502
-0.23013186182700618,-0.15930579766799408,0.17430106385010263,1.1198864898713243,0.18553535766424556,-0.21685193839248892
-0.3235576848258811,-0.4948932779555283,0.40984840614891127,0.6519779293848529,0.10918391788195286,-0.2523533311544316
-0.2861873556263312,-0.5787901480274119,0.4687352417236134,0.3542179363480073,0.10918391788195286,-0.2701040275354029
-0.21144669722723117,-0.32709953781176115,0.40984840614891127,0.31168079448560077,0.33823823722883095,-0.21685193839248892
-0.1553912034279063,-0.07540892759611048,0.35096157057420907,0.5669036456600398,0.5672925565757091,-0.1991012420115177
-0.0993357096285813,0.09238481254765665,0.17430106385010263,0.7795893549720724,0.5672925565757091,-0.1991012420115177
-0.005909886629706344,0.3440754227633074,-0.06124627844870602,0.7795893549720724,0.7963468759225871,-0.18135054563054634
0.16225659476826843,0.595766032978958,-0.29679362074751464,0.6519779293848529,0.8726983157048799,-0.2523533311544316
0.5546450513635429,1.0991472534102593,-0.767888305345132,0.5669036456600398,0.5672925565757091,-0.23460263477346027
0.5172747221639928,1.0991472534102593,-0.8267751409198341,0.5243665037976334,0.49094111679341634,-0.21685193839248892
0.34910824076601815,0.9313535132664923,-0.7090014697704298,0.26914365262319423,0.18553535766424556,-0.28785472391637423
0.34910824076601815,0.9313535132664923,-0.8267751409198341,0.14153222703597468,0.10918391788195286,-0.1991012420115177
0.10620110096894342,0.5118691629070745,-0.5323409630463233,-0.07115348227605788,0.10918391788195286,-0.09259706372568977
-0.08065054502880632,0.3440754227633074,-0.47345412747162113,-0.36891347531290347,-0.2725732810295106,-0.18135054563054634
-0.19276153262745618,-0.07540892759611048,-0.23790678517281247,-0.5390620427625296,-0.2725732810295106,-0.4121095985831734
-0.39829834322498103,-0.4948932779555283,-0.0023594428740038565,-0.6241363264873425,-0.2725732810295106,-0.44761099134511606
-0.5104093308236309,-0.5787901480274119,0.0565273927006983,-0.666673468349749,-0.425276160594096,-0.42986029496414474
-0.6412054830220558,-0.8975982543005695,0.2920747349995069,-0.7942848939369686,-0.7306819197232667,-0.44761099134511606
-0.6598906476218308,-0.8053116972214974,0.17430106385010263,-0.8793591776617816,-0.8833847992878521,-0.3766082058212308
-0.5851499892227309,-0.4948932779555283,-0.06124627844870602,-0.8368220357993751,-0.7306819197232667,-0.4121095985831734
-0.47303900162408097,0.00848794247577308,-0.47345412747162113,-0.666673468349749,-0.5779790401586813,-0.4121095985831734
-0.1553912034279063,0.3440754227633074,-0.6501146341957276,-0.7517477520745621,-0.7306819197232667,-0.4121095985831734
-0.19276153262745618,0.2601785526914238,-0.414567291896919,-0.41145061717530995,-0.8833847992878521,-0.3588575094402595
-0.23013186182700618,0.09238481254765665,-0.23790678517281247,0.013920801448755151,-0.654330479940974,-0.30560542029734555
-0.23013186182700618,0.1762816826195402,-0.17901994959811032,0.013920801448755151,-0.425276160594096,-0.3411068130592882
-0.2675021910265562,0.00848794247577308,-0.0023594428740038565,-0.1562277660008709,-0.19622184124721792,-0.2701040275354029
-0.2675021910265562,-0.32709953781176115,0.2920747349995069,-0.1136906241384644,-0.2725732810295106,-0.16359984924957502
-0.3235576848258811,-0.24320266773987764,0.35096157057420907,0.05645794331116167,-0.2725732810295106,-0.14584915286860367
-0.3048725202261061,-0.24320266773987764,0.35096157057420907,0.05645794331116167,-0.2725732810295106,-0.18135054563054634
-0.21144669722723117,0.00848794247577308,0.17430106385010263,0.05645794331116167,-0.043518961682632515,-0.12809845648763235
-0.2488170264267812,0.00848794247577308,0.35096157057420907,0.05645794331116167,0.41458967701112365,-0.02159427820180451
0.012775277970068444,0.3440754227633074,0.0565273927006983,0.26914365262319423,0.33823823722883095,0.013907114560138153
0.4238488991651181,1.0152503833383757,-0.47345412747162113,0.1840693688983812,0.18553535766424556,-0.03934497458277576
0.12488626556871843,0.6796629030508416,-0.29679362074751464,0.14153222703597468,0.33823823722883095,-0.0570956709637471
0.1809417593680434,0.595766032978958,-0.23790678517281247,0.1840693688983812,0.41458967701112365,-0.07484636734471843
0.2369972531673682,0.6796629030508416,-0.17901994959811032,0.3967550782104138,0.6436439963580017,-0.03934497458277576
0.29305274696669315,0.595766032978958,-0.06124627844870602,0.5243665037976334,0.8726983157048799,-0.03934497458277576
-0.04328021582925634,-0.15930579766799408,0.5276220772983156,0.6094407875224463,0.9490497554871725,-0.09259706372568977
